IND	SRC_TYPE	TARGET	CL_ID	FILE_ACCESSION	CL_NAME
2480	TF	GLI4	EFO:0001182	ENCFF088ZHH	HEK293
2481	TF	GLIS1	EFO:0001182	ENCFF628APG	HEK293
2482	TF	GLIS2	EFO:0001182	ENCFF311QUH	HEK293
2483	TF	HIC1	EFO:0001182	ENCFF979QGX	HEK293
2484	TF	HOXA7	EFO:0001182	ENCFF521UKW	HEK293
2485	TF	HOXB7	EFO:0001182	ENCFF610SSK	HEK293
2486	TF	HOXC10	EFO:0001182	ENCFF722GPK	HEK293
2487	TF	HOXD13	EFO:0001182	ENCFF223BOC	HEK293
2488	TF	IKZF3	EFO:0001182	ENCFF789GNK	HEK293
2489	TF	INSM2	EFO:0001182	ENCFF406BIK	HEK293
2490	TF	KLF1	EFO:0001182	ENCFF103JPK	HEK293
2491	TF	KLF10	EFO:0001182	ENCFF223GQC	HEK293
2492	TF	KLF16	EFO:0001182	ENCFF585OJO	HEK293
2493	TF	KLF17	EFO:0001182	ENCFF539RVI	HEK293
2494	TF	KLF7	EFO:0001182	ENCFF873CUQ	HEK293
2495	TF	KLF8	EFO:0001182	ENCFF790TTV	HEK293
2496	TF	KLF9	EFO:0001182	ENCFF758SMD	HEK293
2497	TF	MAZ	EFO:0001182	ENCFF529XTF	HEK293
2498	TF	MEIS1	EFO:0001182	ENCFF628KKY	HEK293
2499	TF	MYNN	EFO:0001182	ENCFF875ZRE	HEK293
2500	TF	MZF1	EFO:0001182	ENCFF669FUB	HEK293
2501	TF	OSR2	EFO:0001182	ENCFF632WJK	HEK293
2502	TF	OVOL3	EFO:0001182	ENCFF583PWM	HEK293
2503	TF	PATZ1	EFO:0001182	ENCFF375JQI	HEK293
2504	TF	PBX3	EFO:0001182	ENCFF851ZEB	HEK293
2505	TF	PRDM1	EFO:0001182	ENCFF753PSU	HEK293
2506	TF	PRDM10	EFO:0001182	ENCFF088YZU	HEK293
2507	TF	PRDM2	EFO:0001182	ENCFF379CCD	HEK293
2508	TF	PRDM4	EFO:0001182	ENCFF351OYP	HEK293
2509	TF	PRDM6	EFO:0001182	ENCFF540USW	HEK293
2510	TF	RBAK	EFO:0001182	ENCFF418OFS	HEK293
2511	TF	REPIN1	EFO:0001182	ENCFF184TPP	HEK293
2512	TF	REST	EFO:0001182	ENCFF437IAR	HEK293
2513	TF	SALL2	EFO:0001182	ENCFF892TRD	HEK293
2514	TF	SCRT1	EFO:0001182	ENCFF424QVD	HEK293
2515	TF	SCRT2	EFO:0001182	ENCFF916ITG	HEK293
2516	TF	SETDB1	EFO:0001182	ENCFF812YDP	HEK293
2517	TF	SP2	EFO:0001182	ENCFF444VWF	HEK293
2518	TF	SP3	EFO:0001182	ENCFF663PCO	HEK293
2519	TF	SP7	EFO:0001182	ENCFF925KAK	HEK293
2520	TF	TCF7L2	EFO:0001182	ENCFF136SOA	HEK293
2521	TF	TRIM28	EFO:0001182	ENCFF032VPU	HEK293
2522	TF	TSHZ1	EFO:0001182	ENCFF238TAW	HEK293
2523	TF	WT1	EFO:0001182	ENCFF006ZKN	HEK293
2524	TF	YY1	EFO:0001182	ENCFF430PDB	HEK293
2525	TF	YY2	EFO:0001182	ENCFF755NLD	HEK293
2526	TF	ZBTB1	EFO:0001182	ENCFF133NBX	HEK293
2527	TF	ZBTB10	EFO:0001182	ENCFF890FAV	HEK293
2528	TF	ZBTB11	EFO:0001182	ENCFF141KSD	HEK293
2529	TF	ZBTB12	EFO:0001182	ENCFF423DNE	HEK293
2530	TF	ZBTB17	EFO:0001182	ENCFF299VRF	HEK293
2531	TF	ZBTB20	EFO:0001182	ENCFF076WDH	HEK293
2532	TF	ZBTB21	EFO:0001182	ENCFF836DHL	HEK293
2533	TF	ZBTB26	EFO:0001182	ENCFF668ZRO	HEK293
2534	TF	ZBTB44	EFO:0001182	ENCFF638WEZ	HEK293
2535	TF	ZBTB48	EFO:0001182	ENCFF327LPN	HEK293
2536	TF	ZBTB49	EFO:0001182	ENCFF066ZQN	HEK293
2537	TF	ZBTB6	EFO:0001182	ENCFF139IGE	HEK293
2538	TF	ZBTB7A	EFO:0001182	ENCFF114DGV	HEK293
2539	TF	ZBTB8A	EFO:0001182	ENCFF480WCB	HEK293
2540	TF	ZEB1	EFO:0001182	ENCFF079WZH	HEK293
2541	TF	ZEB2	EFO:0001182	ENCFF813DZP	HEK293
2542	TF	ZFHX2	EFO:0001182	ENCFF153XOB	HEK293
2543	TF	ZFP3	EFO:0001182	ENCFF107KSN	HEK293
2544	TF	ZFP37	EFO:0001182	ENCFF203JNU	HEK293
2545	TF	ZFP41	EFO:0001182	ENCFF438HIV	HEK293
2546	TF	ZFP69B	EFO:0001182	ENCFF909XIM	HEK293
2547	TF	ZIC2	EFO:0001182	ENCFF359GIY	HEK293
2548	TF	ZNF10	EFO:0001182	ENCFF697RHJ	HEK293
2549	TF	ZNF112	EFO:0001182	ENCFF239EWM	HEK293
2550	TF	ZNF114	EFO:0001182	ENCFF799MUM	HEK293
2551	TF	ZNF121	EFO:0001182	ENCFF398HZM	HEK293
2552	TF	ZNF132	EFO:0001182	ENCFF293RLS	HEK293
2553	TF	ZNF133	EFO:0001182	ENCFF667WTL	HEK293
2554	TF	ZNF138	EFO:0001182	ENCFF454RVK	HEK293
2555	TF	ZNF140	EFO:0001182	ENCFF285WQB	HEK293
2556	TF	ZNF146	EFO:0001182	ENCFF509KNA	HEK293
2557	TF	ZNF148	EFO:0001182	ENCFF410SFG	HEK293
2558	TF	ZNF155	EFO:0001182	ENCFF524FZR	HEK293
2559	TF	ZNF157	EFO:0001182	ENCFF110SBW	HEK293
2560	TF	ZNF16	EFO:0001182	ENCFF055IOC	HEK293
2561	TF	ZNF169	EFO:0001182	ENCFF850BDF	HEK293
2562	TF	ZNF174	EFO:0001182	ENCFF743TLK	HEK293
2563	TF	ZNF175	EFO:0001182	ENCFF757RXU	HEK293
2564	TF	ZNF18	EFO:0001182	ENCFF406WQB	HEK293
2565	TF	ZNF184	EFO:0001182	ENCFF199LLV	HEK293
2566	TF	ZNF189	EFO:0001182	ENCFF747ZUO	HEK293
2567	TF	ZNF19	EFO:0001182	ENCFF812KQC	HEK293
2568	TF	ZNF2	EFO:0001182	ENCFF795KRZ	HEK293
2569	TF	ZNF202	EFO:0001182	ENCFF284XHX	HEK293
2570	TF	ZNF211	EFO:0001182	ENCFF303QIA	HEK293
2571	TF	ZNF214	EFO:0001182	ENCFF673JCM	HEK293
2572	TF	ZNF221	EFO:0001182	ENCFF297VNY	HEK293
2573	TF	ZNF223	EFO:0001182	ENCFF261BLL	HEK293
2574	TF	ZNF23	EFO:0001182	ENCFF233UEH	HEK293
2575	TF	ZNF239	EFO:0001182	ENCFF333FLF	HEK293
2576	TF	ZNF24	EFO:0001182	ENCFF217CVI	HEK293
2577	TF	ZNF248	EFO:0001182	ENCFF659RJF	HEK293
2578	TF	ZNF26	EFO:0001182	ENCFF577UYO	HEK293
2579	TF	ZNF263	EFO:0001182	ENCFF108NXV	HEK293
2580	TF	ZNF266	EFO:0001182	ENCFF715VBR	HEK293
2581	TF	ZNF274	EFO:0001182	ENCFF315BAF	HEK293
2582	TF	ZNF280C	EFO:0001182	ENCFF822ULV	HEK293
2583	TF	ZNF280D	EFO:0001182	ENCFF309TEO	HEK293
2584	TF	ZNF292	EFO:0001182	ENCFF992KBL	HEK293
2585	TF	ZNF302	EFO:0001182	ENCFF334IIH	HEK293
2586	TF	ZNF311	EFO:0001182	ENCFF816BMJ	HEK293
2587	TF	ZNF324	EFO:0001182	ENCFF629EQY	HEK293
2588	TF	ZNF335	EFO:0001182	ENCFF103VED	HEK293
2589	TF	ZNF34	EFO:0001182	ENCFF651DMY	HEK293
2590	TF	ZNF341	EFO:0001182	ENCFF659VIS	HEK293
2591	TF	ZNF350	EFO:0001182	ENCFF064ZJO	HEK293
2592	TF	ZNF354C	EFO:0001182	ENCFF921ABU	HEK293
2593	TF	ZNF362	EFO:0001182	ENCFF409GGL	HEK293
2594	TF	ZNF366	EFO:0001182	ENCFF536XNZ	HEK293
2595	TF	ZNF37A	EFO:0001182	ENCFF586ALU	HEK293
2596	TF	ZNF391	EFO:0001182	ENCFF233HUW	HEK293
2597	TF	ZNF394	EFO:0001182	ENCFF551LUE	HEK293
2598	TF	ZNF398	EFO:0001182	ENCFF437YMN	HEK293
2599	TF	ZNF404	EFO:0001182	ENCFF315XFX	HEK293
2600	TF	ZNF416	EFO:0001182	ENCFF632JXE	HEK293
2601	TF	ZNF423	EFO:0001182	ENCFF222HPT	HEK293
2602	TF	ZNF426	EFO:0001182	ENCFF193XBL	HEK293
2603	TF	ZNF433	EFO:0001182	ENCFF139XGF	HEK293
2604	TF	ZNF449	EFO:0001182	ENCFF548EZW	HEK293
2605	TF	ZNF473	EFO:0001182	ENCFF170YAZ	HEK293
2606	TF	ZNF48	EFO:0001182	ENCFF743NCE	HEK293
2607	TF	ZNF488	EFO:0001182	ENCFF800KKQ	HEK293
2608	TF	ZNF501	EFO:0001182	ENCFF725SQV	HEK293
2609	TF	ZNF510	EFO:0001182	ENCFF400EYJ	HEK293
2610	TF	ZNF513	EFO:0001182	ENCFF333YTG	HEK293
2611	TF	ZNF514	EFO:0001182	ENCFF241FHJ	HEK293
2612	TF	ZNF518A	EFO:0001182	ENCFF716RTC	HEK293
2613	TF	ZNF521	EFO:0001182	ENCFF655OAS	HEK293
2614	TF	ZNF529	EFO:0001182	ENCFF215BMA	HEK293
2615	TF	ZNF530	EFO:0001182	ENCFF224OXG	HEK293
2616	TF	ZNF544	EFO:0001182	ENCFF790PAD	HEK293
2617	TF	ZNF547	EFO:0001182	ENCFF425YHJ	HEK293
2618	TF	ZNF548	EFO:0001182	ENCFF773OGL	HEK293
2619	TF	ZNF549	EFO:0001182	ENCFF237SGW	HEK293
2620	TF	ZNF555	EFO:0001182	ENCFF770OVD	HEK293
2621	TF	ZNF558	EFO:0001182	ENCFF537PTF	HEK293
2622	TF	ZNF560	EFO:0001182	ENCFF173MMC	HEK293
2623	TF	ZNF561	EFO:0001182	ENCFF540KGK	HEK293
2624	TF	ZNF571	EFO:0001182	ENCFF891HTS	HEK293
2625	TF	ZNF580	EFO:0001182	ENCFF664HXY	HEK293
2626	TF	ZNF585B	EFO:0001182	ENCFF818FOD	HEK293
2627	TF	ZNF596	EFO:0001182	ENCFF453NPX	HEK293
2628	TF	ZNF600	EFO:0001182	ENCFF326MMO	HEK293
2629	TF	ZNF610	EFO:0001182	ENCFF261PRO	HEK293
2630	TF	ZNF621	EFO:0001182	ENCFF067DBK	HEK293
2631	TF	ZNF623	EFO:0001182	ENCFF269NKC	HEK293
2632	TF	ZNF624	EFO:0001182	ENCFF780SZL	HEK293
2633	TF	ZNF626	EFO:0001182	ENCFF114HLX	HEK293
2634	TF	ZNF629	EFO:0001182	ENCFF624JUZ	HEK293
2635	TF	ZNF639	EFO:0001182	ENCFF334GBZ	HEK293
2636	TF	ZNF645	EFO:0001182	ENCFF226NBR	HEK293
2637	TF	ZNF654	EFO:0001182	ENCFF206PHI	HEK293
2638	TF	ZNF658	EFO:0001182	ENCFF626HCO	HEK293
2639	TF	ZNF660	EFO:0001182	ENCFF755APT	HEK293
2640	TF	ZNF664	EFO:0001182	ENCFF692SQX	HEK293
2641	TF	ZNF670	EFO:0001182	ENCFF065LJS	HEK293
2642	TF	ZNF677	EFO:0001182	ENCFF619TVD	HEK293
2643	TF	ZNF680	EFO:0001182	ENCFF935XZI	HEK293
2644	TF	ZNF692	EFO:0001182	ENCFF771ALQ	HEK293
2645	TF	ZNF701	EFO:0001182	ENCFF651OPK	HEK293
2646	TF	ZNF704	EFO:0001182	ENCFF355FWU	HEK293
2647	TF	ZNF707	EFO:0001182	ENCFF313FQE	HEK293
2648	TF	ZNF747	EFO:0001182	ENCFF591RCB	HEK293
2649	TF	ZNF76	EFO:0001182	ENCFF170VVR	HEK293
2650	TF	ZNF768	EFO:0001182	ENCFF489EFG	HEK293
2651	TF	ZNF770	EFO:0001182	ENCFF742RAU	HEK293
2652	TF	ZNF776	EFO:0001182	ENCFF076NIY	HEK293
2653	TF	ZNF777	EFO:0001182	ENCFF735CAY	HEK293
2654	TF	ZNF785	EFO:0001182	ENCFF141YOK	HEK293
2655	TF	ZNF791	EFO:0001182	ENCFF196LGK	HEK293
2656	TF	ZNF792	EFO:0001182	ENCFF499WWI	HEK293
2657	TF	ZNF830	EFO:0001182	ENCFF136CZO	HEK293
2658	TF	ZNF837	EFO:0001182	ENCFF036IPI	HEK293
2659	TF	ZNF843	EFO:0001182	ENCFF750TQY	HEK293
2660	TF	ZSCAN16	EFO:0001182	ENCFF180POM	HEK293
2661	TF	ZSCAN18	EFO:0001182	ENCFF324BAV	HEK293
2662	TF	ZSCAN21	EFO:0001182	ENCFF474BNK	HEK293
2663	TF	ZSCAN23	EFO:0001182	ENCFF241RGR	HEK293
2664	TF	ZSCAN26	EFO:0001182	ENCFF901LSG	HEK293
2665	TF	ZSCAN30	EFO:0001182	ENCFF266MUN	HEK293
2666	TF	ZSCAN4	EFO:0001182	ENCFF952OOU	HEK293
2667	TF	ZSCAN5A	EFO:0001182	ENCFF024WWW	HEK293
2668	TF	ZSCAN5C	EFO:0001182	ENCFF075FVV	HEK293
2669	TF	ZXDB	EFO:0001182	ENCFF427HLT	HEK293
2670	TF	ARNT	EFO:0001184	ENCFF324ORA	HEK293T
2671	TF	BHLHE40	EFO:0001184	ENCFF202YZL	HEK293T
2672	TF	CTBP1	EFO:0001184	ENCFF328TAN	HEK293T
2673	TF	ELF4	EFO:0001184	ENCFF626GYD	HEK293T
2674	TF	FOXA1	EFO:0001184	ENCFF942VEL	HEK293T
2675	TF	FOXK2	EFO:0001184	ENCFF226PMF	HEK293T
2676	TF	FOXM1	EFO:0001184	ENCFF399ZHO	HEK293T
2677	TF	HDGF	EFO:0001184	ENCFF125TTI	HEK293T
2678	TF	L3MBTL2	EFO:0001184	ENCFF787KDZ	HEK293T
2679	TF	LEF1	EFO:0001184	ENCFF420OHR	HEK293T
2680	TF	NFRKB	EFO:0001184	ENCFF724ZGR	HEK293T
2681	TF	PKNOX1	EFO:0001184	ENCFF847ISF	HEK293T
2682	TF	SP1	EFO:0001184	ENCFF981ITN	HEK293T
2683	TF	SUZ12	EFO:0001184	ENCFF811QXE	HEK293T
2684	TF	TARDBP	EFO:0001184	ENCFF668TMU	HEK293T
2685	TF	ZFX	EFO:0001184	ENCFF292HYE	HEK293T
2686	TF	ZNF384	EFO:0001184	ENCFF134HBK	HEK293T
2687	TF	CTCF	EFO:0005710	ENCFF465OQP	HFF-Myc
2688	TF	CTCF	EFO:0009318	ENCFF294RSZ	HFFc6
2689	TF	CTCF	EFO:0002793	ENCFF432AMS	HL-60
2690	TF	GABPA	EFO:0002793	ENCFF689GEM	HL-60
2691	TF	POLR2AphosphoS5	EFO:0002793	ENCFF626ZGH	HL-60
2692	TF	REST	EFO:0002793	ENCFF526SUL	HL-60
2693	TF	SPI1	EFO:0002793	ENCFF966NAL	HL-60
2694	TF	BDP1	EFO:0002791	ENCFF120LZV	HeLa-S3
2695	TF	BRCA1	EFO:0002791	ENCFF143SAQ	HeLa-S3
2696	TF	BRF1	EFO:0002791	ENCFF621LKI	HeLa-S3
2697	TF	CEBPB	EFO:0002791	ENCFF014TJO	HeLa-S3
2698	TF	CHD2	EFO:0002791	ENCFF644XCT	HeLa-S3
2699	TF	CTCF	EFO:0002791	ENCFF111RWV	HeLa-S3
2700	TF	DEK	EFO:0002791	ENCFF689XUB	HeLa-S3
2701	TF	E2F1	EFO:0002791	ENCFF399JUZ	HeLa-S3
2702	TF	E2F4	EFO:0002791	ENCFF718JTU	HeLa-S3
2703	TF	E2F6	EFO:0002791	ENCFF160MCO	HeLa-S3
2704	TF	ELK1	EFO:0002791	ENCFF279OML	HeLa-S3
2705	TF	ELK4	EFO:0002791	ENCFF582BHA	HeLa-S3
2706	TF	EP300	EFO:0002791	ENCFF165QGE	HeLa-S3
2707	TF	EZH2	EFO:0002791	ENCFF568QUD	HeLa-S3
2708	TF	FOS	EFO:0002791	ENCFF494YNM	HeLa-S3
2709	TF	GABPA	EFO:0002791	ENCFF168BDU	HeLa-S3
2710	TF	GTF2F1	EFO:0002791	ENCFF855OKP	HeLa-S3
2711	TF	GTF3C2	EFO:0002791	ENCFF311DEF	HeLa-S3
2712	TF	HCFC1	EFO:0002791	ENCFF094AXB	HeLa-S3
2713	TF	IRF3	EFO:0002791	ENCFF291VFT	HeLa-S3
2714	TF	JUN	EFO:0002791	ENCFF806AQE	HeLa-S3
2715	TF	JUND	EFO:0002791	ENCFF995QMN	HeLa-S3
2716	TF	KAT2A	EFO:0002791	ENCFF013GAH	HeLa-S3
2717	TF	MAFF	EFO:0002791	ENCFF280WZN	HeLa-S3
2718	TF	MAFK	EFO:0002791	ENCFF425IRA	HeLa-S3
2719	TF	MAX	EFO:0002791	ENCFF666XCS	HeLa-S3
2720	TF	MAZ	EFO:0002791	ENCFF424JHD	HeLa-S3
2721	TF	MXI1	EFO:0002791	ENCFF420AQP	HeLa-S3
2722	TF	MYC	EFO:0002791	ENCFF784BWK	HeLa-S3
2723	TF	NFE2L2	EFO:0002791	ENCFF664AZO	HeLa-S3
2724	TF	NFYA	EFO:0002791	ENCFF865QSV	HeLa-S3
2725	TF	NFYB	EFO:0002791	ENCFF191KVV	HeLa-S3
2726	TF	NR2C2	EFO:0002791	ENCFF703LZR	HeLa-S3
2727	TF	NRF1	EFO:0002791	ENCFF730BLH	HeLa-S3
2728	TF	POLR2A	EFO:0002791	ENCFF745RUH	HeLa-S3
2729	TF	POLR2AphosphoS2	EFO:0002791	ENCFF867RKD	HeLa-S3
2730	TF	POLR3A	EFO:0002791	ENCFF767DMU	HeLa-S3
2731	TF	PRDM1	EFO:0002791	ENCFF721NYV	HeLa-S3
2732	TF	RAD21	EFO:0002791	ENCFF239FBO	HeLa-S3
2733	TF	RCOR1	EFO:0002791	ENCFF753CEB	HeLa-S3
2734	TF	REST	EFO:0002791	ENCFF096JDA	HeLa-S3
2735	TF	RFX5	EFO:0002791	ENCFF438ZEN	HeLa-S3
2736	TF	SMARCA4	EFO:0002791	ENCFF216YDM	HeLa-S3
2737	TF	SMARCB1	EFO:0002791	ENCFF572FHR	HeLa-S3
2738	TF	SMARCC1	EFO:0002791	ENCFF492BST	HeLa-S3
2739	TF	SMARCC2	EFO:0002791	ENCFF253UAA	HeLa-S3
2740	TF	SMC3	EFO:0002791	ENCFF141KLW	HeLa-S3
2741	TF	SREBF2	EFO:0002791	ENCFF139YNT	HeLa-S3
2742	TF	STAT3	EFO:0002791	ENCFF746VUX	HeLa-S3
2743	TF	TAF1	EFO:0002791	ENCFF045BFG	HeLa-S3
2744	TF	TBP	EFO:0002791	ENCFF363NQY	HeLa-S3
2745	TF	TCF7L2	EFO:0002791	ENCFF936XIP	HeLa-S3
2746	TF	UBTF	EFO:0002791	ENCFF886FNG	HeLa-S3
2747	TF	USF2	EFO:0002791	ENCFF405SDO	HeLa-S3
2748	TF	ZFP36	EFO:0002791	ENCFF346ZGY	HeLa-S3
2749	TF	ZHX1	EFO:0002791	ENCFF988ZWG	HeLa-S3
2750	TF	ZKSCAN1	EFO:0002791	ENCFF945JJR	HeLa-S3
2751	TF	ZNF143	EFO:0002791	ENCFF236NLF	HeLa-S3
2752	TF	ZNF274	EFO:0002791	ENCFF546RIC	HeLa-S3
2753	TF	ZZZ3	EFO:0002791	ENCFF675ARG	HeLa-S3
2754	TF	ADNP	EFO:0001187	ENCFF162UZN	HepG2
2755	TF	AFF4	EFO:0001187	ENCFF026PPP	HepG2
2756	TF	AGO1	EFO:0001187	ENCFF627BHP	HepG2
2757	TF	AGO2	EFO:0001187	ENCFF465FII	HepG2
2758	TF	AHDC1	EFO:0001187	ENCFF048HNT	HepG2
2759	TF	AHR	EFO:0001187	ENCFF868LEZ	HepG2
2760	TF	AKAP8	EFO:0001187	ENCFF716HAB	HepG2
2761	TF	AKAP8L	EFO:0001187	ENCFF786UOS	HepG2
2762	TF	AKNA	EFO:0001187	ENCFF411GOS	HepG2
2763	TF	ARHGAP35	EFO:0001187	ENCFF639APT	HepG2
2764	TF	ARID2	EFO:0001187	ENCFF165MOD	HepG2
2765	TF	ARID3A	EFO:0001187	ENCFF131VCS	HepG2
2766	TF	ARID4A	EFO:0001187	ENCFF258MNE	HepG2
2767	TF	ARID4B	EFO:0001187	ENCFF492BXK	HepG2
2768	TF	ARID5B	EFO:0001187	ENCFF477OUI	HepG2
2769	TF	ARNT	EFO:0001187	ENCFF074XQR	HepG2
2770	TF	ARNT2	EFO:0001187	ENCFF431BYW	HepG2
2771	TF	ARNTL	EFO:0001187	ENCFF588WBI	HepG2
2772	TF	ASH2L	EFO:0001187	ENCFF230OBH	HepG2
2773	TF	ATAD3A	EFO:0001187	ENCFF585SZT	HepG2
2774	TF	ATF1	EFO:0001187	ENCFF683OFC	HepG2
2775	TF	ATF2	EFO:0001187	ENCFF522LHU	HepG2
2776	TF	ATF3	EFO:0001187	ENCFF349HIP	HepG2
2777	TF	ATF4	EFO:0001187	ENCFF885VKD	HepG2
2778	TF	ATF5	EFO:0001187	ENCFF482BEV	HepG2
2779	TF	ATF6	EFO:0001187	ENCFF463GXC	HepG2
2780	TF	ATF7-NPFF	EFO:0001187	ENCFF172LIW	HepG2
2781	TF	ATF7	EFO:0001187	ENCFF894YFW	HepG2
2782	TF	ATM	EFO:0001187	ENCFF187WJM	HepG2
2783	TF	ATRX	EFO:0001187	ENCFF998FLA	HepG2
2784	TF	BATF2	EFO:0001187	ENCFF950HXZ	HepG2
2785	TF	BAZ2A	EFO:0001187	ENCFF455PZT	HepG2
2786	TF	BCL3	EFO:0001187	ENCFF424FZS	HepG2
2787	TF	BCL6	EFO:0001187	ENCFF422TZK	HepG2
2788	TF	BHLHA15	EFO:0001187	ENCFF310TQK	HepG2
2789	TF	BHLHE40	EFO:0001187	ENCFF776PGI	HepG2
2790	TF	BORCS8-MEF2B	EFO:0001187	ENCFF610WQK	HepG2
2791	TF	BRCA1	EFO:0001187	ENCFF791SNR	HepG2
2792	TF	BRD4	EFO:0001187	ENCFF440ODC	HepG2
2793	TF	BRF2	EFO:0001187	ENCFF647CDO	HepG2
2794	TF	CAMTA2	EFO:0001187	ENCFF333PIQ	HepG2
2795	TF	CBFB	EFO:0001187	ENCFF951CCL	HepG2
2796	TF	CBX1	EFO:0001187	ENCFF566PBY	HepG2
2797	TF	CBX2	EFO:0001187	ENCFF241LPZ	HepG2
2798	TF	CBX5	EFO:0001187	ENCFF486LNN	HepG2
2799	TF	CCAR2	EFO:0001187	ENCFF039LHY	HepG2
2800	TF	CCDC6	EFO:0001187	ENCFF615SJG	HepG2
2801	TF	CEBPA	EFO:0001187	ENCFF260FYO	HepG2
2802	TF	CEBPB	EFO:0001187	ENCFF157DSR	HepG2
2803	TF	CEBPD	EFO:0001187	ENCFF929XBL	HepG2
2804	TF	CEBPG	EFO:0001187	ENCFF951QPJ	HepG2
2805	TF	CEBPZ	EFO:0001187	ENCFF250DNU	HepG2
2806	TF	CENPBD1	EFO:0001187	ENCFF456EDK	HepG2
2807	TF	CENPT	EFO:0001187	ENCFF991RMN	HepG2
2808	TF	CENPX	EFO:0001187	ENCFF821HRB	HepG2
2809	TF	CERS6	EFO:0001187	ENCFF209MHH	HepG2
2810	TF	CHCHD3	EFO:0001187	ENCFF445CZX	HepG2
2811	TF	CHD2	EFO:0001187	ENCFF102ZOU	HepG2
2812	TF	CHD4	EFO:0001187	ENCFF691DTG	HepG2
2813	TF	CREB1	EFO:0001187	ENCFF314KET	HepG2
2814	TF	CREB3	EFO:0001187	ENCFF767ZRB	HepG2
2815	TF	CREBL2	EFO:0001187	ENCFF857BXY	HepG2
2816	TF	CREM	EFO:0001187	ENCFF023EDF	HepG2
2817	TF	CSRNP1	EFO:0001187	ENCFF330OKC	HepG2
2818	TF	CSRNP2	EFO:0001187	ENCFF254ZSQ	HepG2
2819	TF	CTCF	EFO:0001187	ENCFF664UGR	HepG2
2820	TF	DBP	EFO:0001187	ENCFF544WSX	HepG2
2821	TF	DDIT3	EFO:0001187	ENCFF659PQJ	HepG2
2822	TF	DLX6	EFO:0001187	ENCFF707SJC	HepG2
2823	TF	DMAP1	EFO:0001187	ENCFF620CHN	HepG2
2824	TF	DMTF1	EFO:0001187	ENCFF598CBU	HepG2
2825	TF	DNMT1	EFO:0001187	ENCFF622GUA	HepG2
2826	TF	DNMT3B	EFO:0001187	ENCFF469JVY	HepG2
2827	TF	DPF2	EFO:0001187	ENCFF007COI	HepG2
2828	TF	DR1	EFO:0001187	ENCFF485CTI	HepG2
2829	TF	DRAP1	EFO:0001187	ENCFF815SBJ	HepG2
2830	TF	DZIP1	EFO:0001187	ENCFF015STD	HepG2
2831	TF	E2F1	EFO:0001187	ENCFF049BWK	HepG2
2832	TF	E2F2	EFO:0001187	ENCFF372PXU	HepG2
2833	TF	E2F4	EFO:0001187	ENCFF245XOL	HepG2
2834	TF	E2F5	EFO:0001187	ENCFF732NHA	HepG2
2835	TF	E2F8	EFO:0001187	ENCFF603NUV	HepG2
2836	TF	EEA1	EFO:0001187	ENCFF217STG	HepG2
2837	TF	EED	EFO:0001187	ENCFF405LDS	HepG2
2838	TF	EGR1	EFO:0001187	ENCFF603PUS	HepG2
2839	TF	EHMT2	EFO:0001187	ENCFF855VUF	HepG2
2840	TF	ELF1	EFO:0001187	ENCFF215GPK	HepG2
2841	TF	ELF3	EFO:0001187	ENCFF600JNK	HepG2
2842	TF	ELF4	EFO:0001187	ENCFF488DML	HepG2
2843	TF	ELK1	EFO:0001187	ENCFF399YOO	HepG2
2844	TF	ELK4	EFO:0001187	ENCFF890ZHY	HepG2
2845	TF	EP300	EFO:0001187	ENCFF827LSX	HepG2
2846	TF	ERF	EFO:0001187	ENCFF009CVQ	HepG2
2847	TF	ESRRA	EFO:0001187	ENCFF700DMQ	HepG2
2848	TF	ETS1	EFO:0001187	ENCFF697NJT	HepG2
2849	TF	ETV4	EFO:0001187	ENCFF703JHN	HepG2
2850	TF	ETV5	EFO:0001187	ENCFF712HHN	HepG2
2851	TF	ETV6	EFO:0001187	ENCFF387KML	HepG2
2852	TF	EZH2	EFO:0001187	ENCFF521AKL	HepG2
2853	TF	FBXL19	EFO:0001187	ENCFF643XUN	HepG2
2854	TF	FIP1L1	EFO:0001187	ENCFF031LBW	HepG2
2855	TF	FLYWCH1	EFO:0001187	ENCFF245TLY	HepG2
2856	TF	FOSL1	EFO:0001187	ENCFF497SIC	HepG2
2857	TF	FOSL2	EFO:0001187	ENCFF772SCR	HepG2
2858	TF	FOXA1	EFO:0001187	ENCFF081USG	HepG2
2859	TF	FOXA2	EFO:0001187	ENCFF656PGC	HepG2
2860	TF	FOXA3	EFO:0001187	ENCFF601MBD	HepG2
2861	TF	FOXC1	EFO:0001187	ENCFF942JZO	HepG2
2862	TF	FOXJ3	EFO:0001187	ENCFF548ZQR	HepG2
2863	TF	FOXK1	EFO:0001187	ENCFF605GXY	HepG2
2864	TF	FOXK2	EFO:0001187	ENCFF260APL	HepG2
2865	TF	FOXM1	EFO:0001187	ENCFF567QWP	HepG2
2866	TF	FOXO1	EFO:0001187	ENCFF331BSI	HepG2
2867	TF	FOXP1	EFO:0001187	ENCFF862ZEX	HepG2
2868	TF	FOXP4	EFO:0001187	ENCFF163LGN	HepG2
2869	TF	FOXQ1	EFO:0001187	ENCFF811LFF	HepG2
2870	TF	FUBP1	EFO:0001187	ENCFF139XIZ	HepG2
2871	TF	FUBP3	EFO:0001187	ENCFF953FNE	HepG2
2872	TF	FUS	EFO:0001187	ENCFF216YZI	HepG2
